ad_id,number_of_bathrooms,number_of_bedrooms,number_of_beds,latitude,longitude,ano,mes,dia,Address
5.834402961515912e+17,3,4,10.0,-27.14187,-48.59092,2022.0,10.0,31.0,Centro
41026763.0,1,2,3.0,-27.09499,-48.61619,2022.0,10.0,31.0,Morretes
52666674.0,2,3,5.0,-27.15226,-48.57156,2022.0,10.0,8.0,Meia Praia
39363955.0,1,2,4.0,-27.139,-48.594,2022.0,10.0,8.0,Meia Praia
41396290.0,2,2,1.0,-27.13671,-48.60456,2022.0,10.0,8.0,Ilhota
47847374.0,1,2,5.0,-27.140625,-48.59375,2022.0,7.0,4.0,Meia Praia
42362925.0,4,4,5.0,-27.1343,-48.60154,2022.0,11.0,7.0,Morretes
43030317.0,3,4,4.0,-27.0897,-48.61344,2022.0,11.0,7.0,Morretes
26258339.0,6,4,13.0,-27.15625,-48.5625,2022.0,7.0,4.0,Morretes
12359589.0,3,4,6.0,-27.13615,-48.59313,2022.0,11.0,21.0,Meia Praia
41026763.0,1,2,3.0,-27.09499,-48.61619,2022.0,11.0,21.0,Meia Praia
41133526.0,1,2,2.0,-27.15971,-48.56703,2022.0,11.0,21.0,Meia Praia
38818200.0,3,4,4.0,-27.12883,-48.59985,2022.0,6.0,13.0,Meia Praia
45749084.0,2,4,10.0,-27.11479,-48.61463,2022.0,6.0,13.0,Ilhota
38749990.0,2,2,2.0,-27.134,-48.602,2022.0,6.0,13.0,Meia Praia
11508986.0,1,2,3.0,-27.10042,-48.61862,2022.0,6.0,13.0,Meia Praia
22280693.0,1,1,3.0,-27.08691,-48.61321,2022.0,10.0,24.0,Meia Praia
7.196080359195497e+17,1,1,2.0,-27.153,-48.584,2022.0,10.0,24.0,Meia Praia
41746198.0,1,2,2.0,-27.13955,-48.59443,2022.0,10.0,24.0,Meia Praia
48848529.0,4,3,4.0,-27.13158,-48.60238,2022.0,10.0,24.0,Meia Praia
30105402.0,2,3,3.0,-27.138,-48.595,2022.0,10.0,24.0,Meia Praia
47802450.0,1,2,4.0,-27.05753,-48.60052,2022.0,6.0,28.0,Meia Praia
53685754.0,2,3,6.0,-27.13344,-48.59996,2022.0,6.0,28.0,Meia Praia
30911004.0,2,3,3.0,-27.12603,-48.60577,2022.0,10.0,10.0,Centro
41133526.0,1,2,2.0,-27.15971,-48.56703,2022.0,10.0,10.0,Meia Praia
53075699.0,1,2,4.0,-27.13905,-48.59125,2022.0,10.0,10.0,Meia Praia
38818200.0,3,4,4.0,-27.12883,-48.59985,2022.0,10.0,10.0,Meia Praia
42362925.0,4,4,5.0,-27.1343,-48.60154,2022.0,10.0,10.0,Meia Praia
53075699.0,1,2,4.0,-27.13905,-48.59125,2022.0,9.0,5.0,Morretes
38818200.0,3,4,4.0,-27.12883,-48.59985,2022.0,9.0,5.0,Meia Praia
42807186.0,3,3,4.0,-27.13881,-48.59946,2022.0,7.0,25.0,Meia Praia
50047341.0,2,3,5.0,-27.13422,-48.59749,2022.0,7.0,25.0,Centro
5.578674032419222e+17,1,2,6.0,-27.09494,-48.6164,2022.0,7.0,18.0,Meia Praia
48848529.0,4,3,4.0,-27.13158,-48.60238,2022.0,7.0,18.0,Meia Praia
46704215.0,2,2,2.0,-27.1306,-48.60042,2022.0,7.0,18.0,Meia Praia
5.834402961515912e+17,3,4,10.0,-27.14187,-48.59092,2022.0,7.0,18.0,Meia Praia
12359589.0,3,4,6.0,-27.13615,-48.59313,2022.0,7.0,18.0,Meia Praia
5.529125811868998e+17,3,7,9.0,-27.12,-48.609,2022.0,10.0,8.0,Morretes
42362925.0,4,4,5.0,-27.1343,-48.60154,2022.0,10.0,8.0,Meia Praia
53922141.0,2,3,3.0,-27.13647,-48.59596,2022.0,11.0,14.0,Centro
7.35647486124005e+17,2,3,4.0,-27.12539,-48.61968,2022.0,11.0,14.0,Meia Praia
40759616.0,3,3,3.0,-27.13609,-48.59666,2022.0,11.0,14.0,Centro
50047341.0,2,3,5.0,-27.13422,-48.59749,2022.0,9.0,19.0,Meia Praia
6.56283634467376e+17,4,4,6.0,-27.13,-48.601,2022.0,9.0,19.0,Meia Praia
5.635366177749571e+17,3,3,3.0,-27.12532,-48.60635,2022.0,11.0,14.0,Meia Praia
42807186.0,3,3,4.0,-27.13881,-48.59946,2022.0,11.0,14.0,Centro
41261098.0,2,2,3.0,-27.10393,-48.61478,2022.0,11.0,21.0,Meia Praia
52873469.0,1,2,2.0,-27.14184,-48.59539,2022.0,11.0,21.0,Meia Praia
7.478537028657169e+17,2,3,3.0,-27.14,-48.595,2022.0,11.0,21.0,Meia Praia
53113023.0,3,3,3.0,-27.1544,-48.56756,2022.0,11.0,21.0,Meia Praia
5.635366177749571e+17,3,3,3.0,-27.12532,-48.60635,2022.0,11.0,21.0,Centro
44403682.0,3,3,4.0,-27.09622,-48.61449,2022.0,11.0,21.0,Morretes
16716659.0,2,3,4.0,-27.125,-48.59375,2022.0,7.0,4.0,Meia Praia
53954112.0,2,3,3.0,-27.1299,-48.60684,2022.0,7.0,25.0,Morretes
42362925.0,4,4,5.0,-27.1343,-48.60154,2022.0,7.0,25.0,Meia Praia
52630294.0,3,5,10.0,-27.15524,-48.56686,2022.0,7.0,25.0,Meia Praia
40759616.0,3,3,3.0,-27.13609,-48.59666,2022.0,7.0,25.0,Meia Praia
5.936578061617861e+17,3,3,3.0,-27.09495,-48.61416,2022.0,7.0,25.0,Meia Praia
32486859.0,4,4,5.0,-27.14055,-48.59207,2022.0,11.0,28.0,Meia Praia
5.635366177749571e+17,3,3,3.0,-27.12532,-48.60635,2022.0,11.0,28.0,Morretes
53712205.0,2,3,3.0,-27.14914,-48.58866,2022.0,11.0,28.0,Meia Praia
53973724.0,2,3,5.0,-27.13859,-48.59143,2022.0,7.0,25.0,Meia Praia
41470273.0,1,2,3.0,-27.139,-48.593,2022.0,7.0,25.0,Meia Praia
12490354.0,2,3,3.0,-27.10159,-48.61487,2022.0,7.0,25.0,Meia Praia
30105402.0,2,3,3.0,-27.138,-48.595,2022.0,7.0,25.0,Meia Praia
47254288.0,2,3,3.0,-27.134,-48.599,2022.0,7.0,25.0,Meia Praia
47254288.0,2,3,3.0,-27.134,-48.599,2022.0,7.0,11.0,Meia Praia
29370604.0,1,1,4.0,-27.13812,-48.59849,2022.0,7.0,11.0,Meia Praia
12359589.0,3,4,6.0,-27.13615,-48.59313,2022.0,7.0,11.0,Meia Praia
12490354.0,2,3,3.0,-27.10159,-48.61487,2022.0,9.0,5.0,Meia Praia
47847374.0,1,2,5.0,-27.134,-48.599,2022.0,9.0,5.0,Meia Praia
26258339.0,6,4,13.0,-27.15214,-48.57284,2022.0,9.0,5.0,Centro
16064275.0,2,2,5.0,-27.09352,-48.61365,2022.0,6.0,28.0,Meia Praia
47847374.0,1,2,5.0,-27.134,-48.599,2022.0,6.0,28.0,Meia Praia
22280693.0,1,1,3.0,-27.08691,-48.61321,2022.0,6.0,28.0,Meia Praia
38749990.0,2,2,2.0,-27.134,-48.602,2022.0,6.0,28.0,Centro
11508986.0,1,2,3.0,-27.10042,-48.61862,2022.0,6.0,28.0,Meia Praia
7.196078757031402e+17,5,4,5.0,-27.137,-48.595,2022.0,10.0,10.0,Meia Praia
46072703.0,3,3,5.0,-27.132,-48.6,2022.0,10.0,10.0,Meia Praia
5.936578061617861e+17,3,3,3.0,-27.09495,-48.61416,2022.0,10.0,10.0,Ilhota
41595813.0,2,3,4.0,-27.13367,-48.5965,2022.0,11.0,7.0,Meia Praia
7.297906314786604e+17,1,2,5.0,-27.151,-48.589,2022.0,11.0,14.0,Meia Praia
53973724.0,2,3,5.0,-27.13859,-48.59143,2022.0,11.0,28.0,Meia Praia
53113023.0,3,3,3.0,-27.1544,-48.56756,2022.0,11.0,7.0,Centro
42807186.0,3,3,4.0,-27.13881,-48.59946,2022.0,11.0,7.0,Morretes
46677384.0,2,2,3.0,-27.12878,-48.60205,2022.0,7.0,11.0,Meia Praia
6.479550051259117e+17,4,3,3.0,-27.12133,-48.60548,2022.0,7.0,11.0,Meia Praia
41813666.0,4,3,3.0,-27.13163,-48.6004,2022.0,7.0,11.0,Ilhota
8936081.0,2,2,4.0,-27.13062,-48.60033,2022.0,7.0,11.0,Centro
49948623.0,2,2,4.0,-27.15338,-48.57107,2022.0,7.0,11.0,Meia Praia
7.056169846725267e+17,2,4,10.0,-27.08986,-48.60739,2022.0,11.0,14.0,Meia Praia
50262847.0,3,2,3.0,-27.11612,-48.61064,2022.0,11.0,14.0,Meia Praia
37363818.0,6,7,15.0,-27.09163,-48.60545,2022.0,10.0,31.0,Meia Praia
6.10135822891898e+17,2,3,3.0,-27.102,-48.61376,2022.0,10.0,31.0,Ilhota
38800430.0,2,3,5.0,-27.13106,-48.60006,2022.0,10.0,31.0,Meia Praia
21743476.0,3,3,3.0,-27.14,-48.595,2022.0,10.0,31.0,Meia Praia
39623532.0,3,3,4.0,-27.12783,-48.60121,2022.0,10.0,31.0,Meia Praia
23707413.0,2,3,3.0,-27.13288,-48.60043,2022.0,10.0,31.0,Meia Praia
46486203.0,2,2,3.0,-27.09598,-48.61669,2022.0,7.0,11.0,Centro
23041328.0,1,2,6.0,-27.10263,-48.61507,2022.0,7.0,11.0,Centro
52905472.0,3,3,3.0,-27.08351,-48.61468,2022.0,6.0,28.0,Meia Praia
54323350.0,2,2,4.0,-27.15171,-48.57538,2022.0,11.0,14.0,Morretes
10939638.0,1,2,2.0,-27.10131,-48.61452,2022.0,11.0,14.0,Meia Praia
54102739.0,1,1,1.0,-27.127,-48.621,2022.0,11.0,7.0,Meia Praia
22514231.0,2,2,2.0,-27.10713,-48.61393,2022.0,6.0,13.0,Ilhota
1977915.0,2,3,3.0,-27.13283,-48.59872,2022.0,6.0,13.0,Meia Praia
39743679.0,2,2,2.0,-27.13178,-48.59959,2022.0,6.0,13.0,Centro
38800430.0,2,3,5.0,-27.13106,-48.60006,2022.0,7.0,18.0,Meia Praia
30098696.0,1,1,1.0,-27.09561,-48.62145,2022.0,7.0,18.0,Meia Praia
26898492.0,2,2,4.0,-27.064,-48.596,2022.0,7.0,18.0,Meia Praia
20555680.0,1,1,1.0,-27.1038,-48.61318,2022.0,7.0,18.0,Centro
43769569.0,2,2,4.0,-27.14119,-48.59052,2022.0,7.0,18.0,Meia Praia
6.181506935266563e+17,2,2,4.0,-27.135,-48.599,2022.0,11.0,7.0,Centro
6.057488520484355e+17,2,3,3.0,-27.132,-48.601,2022.0,11.0,7.0,Ilhota
46725966.0,2,3,6.0,-27.14261,-48.58857,2022.0,11.0,7.0,Centro
45621607.0,1,2,4.0,-27.14035,-48.5939,2022.0,11.0,7.0,Meia Praia
26570136.0,2,3,2.0,-27.136,-48.595,2022.0,11.0,7.0,Meia Praia
29571409.0,1,2,3.0,-27.152,-48.58027,2022.0,11.0,7.0,Meia Praia
15449593.0,2,2,2.0,-27.13792,-48.60043,2022.0,7.0,25.0,Centro
47018336.0,3,3,7.0,-27.14866,-48.57909,2022.0,7.0,25.0,Meia Praia
46414639.0,2,3,4.0,-27.10327,-48.61278,2022.0,7.0,25.0,Meia Praia
41761142.0,2,2,5.0,-27.13587,-48.59345,2022.0,7.0,25.0,Meia Praia
38820471.0,2,2,4.0,-27.12544,-48.60492,2022.0,11.0,14.0,Centro
47096976.0,2,2,2.0,-27.1202,-48.61013,2022.0,11.0,14.0,Morretes
46725966.0,2,3,6.0,-27.14261,-48.58857,2022.0,11.0,14.0,Meia Praia
45899764.0,2,3,3.0,-27.1017,-48.61467,2022.0,11.0,14.0,Meia Praia
22400829.0,3,3,6.0,-27.13796,-48.59657,2022.0,11.0,14.0,Centro
6.057488520484355e+17,2,3,3.0,-27.132,-48.601,2022.0,11.0,14.0,Centro
45899764.0,2,3,3.0,-27.1017,-48.61467,2022.0,11.0,7.0,Meia Praia
37747080.0,2,2,4.0,-27.129,-48.602,2022.0,11.0,7.0,Centro
40892344.0,2,3,3.0,-27.13002,-48.60066,2022.0,7.0,18.0,Morretes
47025436.0,5,5,1.0,-27.09177,-48.60992,2022.0,7.0,18.0,Meia Praia
51007809.0,2,2,2.0,-27.09574,-48.61796,2022.0,11.0,14.0,Meia Praia
7.339227460783889e+17,3,3,4.0,-27.121,-48.606,2022.0,11.0,14.0,Meia Praia
46327364.0,1,1,2.0,-27.0871,-48.61453,2022.0,11.0,14.0,Centro
6.907661194921869e+17,2,3,4.0,-27.13949,-48.59363,2022.0,11.0,14.0,Meia Praia
42195352.0,1,1,1.0,-27.12138,-48.61035,2022.0,11.0,14.0,Centro
52582287.0,2,3,5.0,-27.12828,-48.60097,2022.0,11.0,14.0,Morretes
47089668.0,1,2,2.0,-27.1545,-48.58236,2022.0,9.0,12.0,Meia Praia
54218940.0,2,3,3.0,-27.13836,-48.59365,2022.0,10.0,10.0,Meia Praia
32644324.0,2,2,2.0,-27.109,-48.616,2022.0,10.0,10.0,Meia Praia
53402180.0,3,4,4.0,-27.12243,-48.60781,2022.0,7.0,18.0,Meia Praia
6.986090529485357e+17,4,4,5.0,-27.141,-48.592,2022.0,11.0,28.0,Meia Praia
5.378273788712427e+17,2,2,3.0,-27.09501,-48.61481,2022.0,11.0,28.0,Centro
41141790.0,2,3,7.0,-27.13373,-48.59798,2022.0,11.0,28.0,Meia Praia
6.907661194921869e+17,2,3,4.0,-27.13949,-48.59363,2022.0,11.0,28.0,Meia Praia
36235028.0,3,3,8.0,-27.12347,-48.60733,2022.0,11.0,28.0,Centro
7.107391849588461e+17,1,1,1.0,-27.13352,-48.60165,2022.0,11.0,28.0,Meia Praia
52619006.0,2,2,3.0,-27.09687,-48.61349,2022.0,11.0,28.0,Centro
52324280.0,1,4,1.0,-27.13123,-48.62456,2022.0,6.0,13.0,Meia Praia
40261346.0,3,3,3.0,-27.05726,-48.60087,2022.0,11.0,7.0,Meia Praia
38699498.0,1,1,1.0,-27.09114,-48.61475,2022.0,11.0,7.0,Meia Praia
41564820.0,2,3,6.0,-27.15722,-48.57313,2022.0,11.0,7.0,Meia Praia
30117708.0,3,4,7.0,-27.12725,-48.60498,2022.0,11.0,7.0,Ilhota
6.744510178185353e+17,2,3,3.0,-27.12136,-48.6059,2022.0,11.0,7.0,Meia Praia
51622696.0,2,2,2.0,-27.1388,-48.59196,2022.0,6.0,13.0,Meia Praia
31016422.0,2,2,4.0,-27.11823,-48.61192,2022.0,11.0,21.0,Centro
31101162.0,2,2,3.0,-27.09157,-48.61151,2022.0,11.0,21.0,Meia Praia
5.378273788712427e+17,2,2,3.0,-27.09501,-48.61481,2022.0,11.0,21.0,Meia Praia
46327364.0,1,1,2.0,-27.0871,-48.61453,2022.0,11.0,21.0,Centro
5.6754409372470355e+17,2,2,4.0,-27.08938,-48.60955,2022.0,7.0,18.0,Meia Praia
47513940.0,3,3,3.0,-27.13078,-48.60394,2022.0,11.0,14.0,Morretes
5.6754409372470355e+17,2,2,4.0,-27.08938,-48.60955,2022.0,11.0,14.0,Meia Praia
54077016.0,1,2,3.0,-27.159,-48.572,2022.0,11.0,14.0,Meia Praia
16992951.0,2,3,7.0,-27.10351,-48.6154,2022.0,11.0,14.0,Meia Praia
33369975.0,4,4,4.0,-27.125,-48.59375,2022.0,7.0,4.0,Meia Praia
47222306.0,1,1,4.0,-27.12293,-48.61686,2022.0,7.0,11.0,Morretes
51622696.0,2,2,2.0,-27.1388,-48.59196,2022.0,7.0,11.0,Meia Praia
6.317931302593332e+17,1,1,1.0,-27.13198,-48.59863,2022.0,11.0,28.0,Meia Praia
52776168.0,2,3,4.0,-27.13371,-48.60712,2022.0,11.0,28.0,Morretes
31607417.0,3,3,3.0,-27.12619,-48.60583,2022.0,11.0,7.0,Morretes
29518544.0,2,2,3.0,-27.09443,-48.61853,2022.0,11.0,7.0,Centro
45911573.0,3,3,3.0,-27.12895,-48.60195,2022.0,11.0,7.0,Meia Praia
31859744.0,3,2,3.0,-27.11998,-48.60809,2022.0,7.0,11.0,Meia Praia
45655263.0,4,3,4.0,-27.13,-48.604,2022.0,7.0,11.0,Meia Praia
5.628173304449877e+17,2,3,3.0,-27.13074,-48.60221,2022.0,7.0,11.0,Morretes
31148754.0,2,2,2.0,-27.13878,-48.59674,2022.0,6.0,6.0,Meia Praia
42314475.0,2,4,5.0,-27.1559,-48.56396,2022.0,6.0,6.0,Meia Praia
37708447.0,2,3,6.0,-27.14076,-48.59156,2022.0,6.0,6.0,Meia Praia
6.12245203931813e+17,3,4,4.0,-27.12862,-48.602,2022.0,11.0,7.0,Meia Praia
25165914.0,2,3,4.0,-27.13888,-48.59426,2022.0,11.0,7.0,Meia Praia
53724508.0,1,1,2.0,-27.08861,-48.61271,2022.0,6.0,28.0,Meia Praia
43699589.0,1,2,2.0,-27.09181,-48.61313,2022.0,6.0,28.0,Meia Praia
6.317931302593332e+17,1,1,1.0,-27.13198,-48.59863,2022.0,7.0,11.0,Meia Praia
53587609.0,3,3,0.0,-27.09856,-48.61316,2022.0,7.0,11.0,Meia Praia
44698040.0,2,3,3.0,-27.1192,-48.61468,2022.0,6.0,13.0,Centro
32990586.0,2,3,5.0,-27.138,-48.592,2022.0,6.0,13.0,Meia Praia
41170693.0,4,4,4.0,-27.131,-48.604,2022.0,12.0,5.0,Meia Praia
53061946.0,3,3,4.0,-27.12977,-48.60203,2022.0,12.0,5.0,Meia Praia
7.55690841665215e+17,2,3,4.0,-27.10261,-48.6129,2022.0,12.0,5.0,Meia Praia
40828524.0,2,3,5.0,-27.13877,-48.59734,2022.0,12.0,5.0,Meia Praia
45184991.0,2,2,4.0,-27.12521,-48.60412,2022.0,9.0,5.0,Meia Praia
40828524.0,2,3,5.0,-27.13877,-48.59734,2022.0,7.0,11.0,Meia Praia
51384806.0,2,2,1.0,-27.13958,-48.59739,2022.0,7.0,11.0,Meia Praia
43712530.0,3,3,3.0,-27.14199,-48.59035,2022.0,7.0,11.0,Centro
47486746.0,2,2,3.0,-27.13912,-48.59255,2022.0,9.0,19.0,Meia Praia
53229755.0,3,3,6.0,-27.12902,-48.60037,2022.0,7.0,11.0,Meia Praia
53774607.0,1,3,3.0,-27.14395,-48.59004,2022.0,11.0,21.0,Meia Praia
21547223.0,1,1,1.0,-27.13899,-48.59177,2022.0,11.0,21.0,Meia Praia
51384806.0,3,3,3.0,-27.13958,-48.59739,2022.0,11.0,21.0,Meia Praia
52615766.0,2,2,4.0,-27.1436,-48.5894,2022.0,10.0,10.0,Meia Praia
54315426.0,1,2,2.0,-27.15991,-48.56088,2022.0,10.0,10.0,Meia Praia
53626390.0,2,3,7.0,-27.11461,-48.60964,2022.0,10.0,10.0,Meia Praia
53656846.0,1,1,1.0,-27.08752,-48.61231,2022.0,10.0,10.0,Meia Praia
53724508.0,1,1,2.0,-27.08861,-48.61271,2022.0,10.0,10.0,Meia Praia
27852364.0,2,3,3.0,-27.10028,-48.6136,2022.0,6.0,6.0,Centro
31971999.0,3,3,3.0,-27.14703,-48.58235,2022.0,6.0,6.0,Centro
21547223.0,1,1,1.0,-27.13899,-48.59177,2022.0,11.0,14.0,Meia Praia
32087372.0,2,2,2.0,-27.10062,-48.61493,2022.0,12.0,5.0,Morretes
54196670.0,2,2,3.0,-27.09647,-48.6154,2022.0,12.0,5.0,Meia Praia
34540951.0,3,3,3.0,-27.1258,-48.60464,2022.0,12.0,5.0,Morretes
6.930241693161565e+17,2,2,2.0,-27.137,-48.595,2022.0,12.0,5.0,Centro
47486746.0,2,2,3.0,-27.13912,-48.59255,2022.0,12.0,5.0,Meia Praia
40828524.0,2,3,5.0,-27.13877,-48.59734,2022.0,11.0,14.0,Meia Praia
43699589.0,1,2,2.0,-27.09181,-48.61313,2022.0,11.0,14.0,Meia Praia
53631205.0,4,3,3.0,-27.122,-48.609,2022.0,11.0,14.0,Centro
53631205.0,4,3,3.0,-27.122,-48.609,2022.0,6.0,28.0,Meia Praia
54315426.0,1,2,2.0,-27.15991,-48.56088,2022.0,6.0,28.0,Meia Praia
31148754.0,2,2,2.0,-27.13878,-48.59674,2022.0,11.0,21.0,Meia Praia
32157308.0,2,3,3.0,-27.13103,-48.6028,2022.0,6.0,13.0,Meia Praia
46407747.0,4,3,7.0,-27.14125,-48.59126,2022.0,6.0,13.0,Meia Praia
6.266132685900417e+17,2,2,4.0,-27.138,-48.592,2022.0,6.0,13.0,Meia Praia
46220279.0,2,3,3.0,-27.123,-48.606,2022.0,6.0,13.0,Meia Praia
47486746.0,2,2,3.0,-27.13912,-48.59255,2022.0,9.0,5.0,Meia Praia
53724508.0,1,1,2.0,-27.09375,-48.625,2022.0,7.0,4.0,Centro
40777247.0,1,1,1.0,-27.125,-48.625,2022.0,7.0,4.0,Meia Praia
39685785.0,2,2,2.0,-27.140625,-48.59375,2022.0,7.0,4.0,Meia Praia
53656846.0,1,1,1.0,-27.09375,-48.625,2022.0,7.0,4.0,Meia Praia
41256200.0,1,2,3.0,-27.09811,-48.62715,2022.0,11.0,7.0,Meia Praia
47486746.0,2,2,3.0,-27.13912,-48.59255,2022.0,11.0,7.0,Meia Praia
52670832.0,2,3,5.0,-27.131,-48.598,2022.0,7.0,18.0,Meia Praia
53774607.0,1,3,3.0,-27.14395,-48.59004,2022.0,7.0,11.0,Centro
53656846.0,1,1,1.0,-27.08752,-48.61231,2022.0,7.0,11.0,Meia Praia
41664387.0,1,1,1.0,-27.12179,-48.60665,2022.0,7.0,11.0,Meia Praia
41664387.0,1,1,1.0,-27.12179,-48.60665,2022.0,6.0,13.0,Centro
46373703.0,1,3,5.0,-27.132,-48.601,2022.0,7.0,25.0,Meia Praia
47486746.0,2,2,3.0,-27.13912,-48.59255,2022.0,6.0,13.0,Meia Praia
37708447.0,2,3,6.0,-27.14076,-48.59156,2022.0,6.0,13.0,Meia Praia
31430342.0,2,2,5.0,-27.12894,-48.60689,2022.0,7.0,25.0,Meia Praia
40828524.0,2,3,5.0,-27.13877,-48.59734,2022.0,10.0,10.0,Morretes
52670832.0,2,3,5.0,-27.131,-48.598,2022.0,6.0,28.0,Meia Praia
54196670.0,2,2,3.0,-27.09647,-48.6154,2022.0,11.0,28.0,Meia Praia
7.035274860745046e+17,1,2,4.0,-27.14146,-48.59712,2022.0,11.0,28.0,Morretes
42297688.0,2,3,8.0,-27.13651,-48.59708,2022.0,7.0,11.0,Meia Praia
52615766.0,2,2,4.0,-27.1436,-48.5894,2022.0,7.0,11.0,Centro
41256200.0,1,2,3.0,-27.09811,-48.62715,2022.0,7.0,11.0,Meia Praia
53626390.0,2,3,7.0,-27.11461,-48.60964,2022.0,6.0,13.0,Meia Praia
38616586.0,2,3,3.0,-27.12528,-48.60651,2022.0,6.0,13.0,Meia Praia
53195241.0,3,4,4.0,-27.12357,-48.60636,2022.0,10.0,8.0,Meia Praia
53105307.0,2,3,4.0,-27.13954,-48.59629,2022.0,10.0,8.0,Meia Praia
6.340194957530657e+17,2,2,3.0,-27.10142,-48.61768,2022.0,11.0,14.0,Meia Praia
7.09463566641871e+17,3,3,3.0,-27.12823,-48.60666,2022.0,11.0,14.0,Meia Praia
46657202.0,5,4,5.0,-27.13059,-48.59977,2022.0,11.0,21.0,Meia Praia
54067586.0,3,3,4.0,-27.14567,-48.58924,2022.0,11.0,7.0,Meia Praia
53105307.0,2,3,4.0,-27.13954,-48.59629,2022.0,11.0,21.0,Meia Praia
52760273.0,4,4,6.0,-27.13,-48.601,2022.0,11.0,21.0,Meia Praia
51301217.0,2,3,4.0,-27.12969,-48.60243,2022.0,11.0,21.0,Meia Praia
31204438.0,1,2,3.0,-27.08908,-48.61446,2022.0,11.0,7.0,Ilhota
7.10148129777547e+17,1,2,2.0,-27.126,-48.604,2022.0,11.0,7.0,Meia Praia
7.144379170711186e+17,1,1,1.0,-27.13947,-48.59937,2022.0,11.0,7.0,Meia Praia
53195241.0,3,4,4.0,-27.12357,-48.60636,2022.0,11.0,7.0,Centro
53803935.0,2,3,8.0,-27.14353,-48.58944,2022.0,11.0,7.0,Centro
49968308.0,2,3,4.0,-27.13575,-48.59385,2022.0,11.0,28.0,Morretes
53105307.0,2,3,4.0,-27.13954,-48.59629,2022.0,11.0,28.0,Meia Praia
22031263.0,2,3,5.0,-27.13188,-48.59774,2022.0,11.0,28.0,Centro
41532894.0,2,3,5.0,-27.12496,-48.60491,2022.0,11.0,28.0,Centro
5.875181417016387e+17,6,4,15.0,-27.115,-48.60785,2022.0,11.0,7.0,Meia Praia
7.12957378943504e+17,1,3,3.0,-27.07807,-48.61499,2022.0,11.0,7.0,Meia Praia
40395028.0,4,4,6.0,-27.13722,-48.59201,2022.0,11.0,7.0,Centro
46926726.0,1,1,1.0,-27.10317,-48.61687,2022.0,10.0,10.0,Meia Praia
30317021.0,2,3,4.0,-27.15271,-48.57531,2022.0,7.0,18.0,Meia Praia
30317021.0,2,3,4.0,-27.15271,-48.57531,2022.0,11.0,14.0,Centro
42735835.0,2,2,7.0,-27.12386,-48.60626,2022.0,11.0,14.0,Meia Praia
30904034.0,1,3,6.0,-27.14974,-48.58901,2022.0,7.0,18.0,Meia Praia
7.001465830512366e+17,1,1,1.0,-27.1,-48.617,2022.0,11.0,28.0,Meia Praia
6.847824486655741e+17,2,3,5.0,-27.12977,-48.60166,2022.0,11.0,14.0,Meia Praia
5.774934235749659e+17,2,2,2.0,-27.127,-48.603,2022.0,11.0,14.0,Morretes
48220549.0,2,3,5.0,-27.12084,-48.60685,2022.0,11.0,14.0,Meia Praia
30413869.0,2,3,3.0,-27.11894,-48.60691,2022.0,11.0,14.0,Centro
54047391.0,4,3,4.0,-27.13356,-48.597,2022.0,7.0,18.0,Meia Praia
47809244.0,2,2,3.0,-27.14077,-48.5911,2022.0,7.0,18.0,Meia Praia
36032020.0,2,3,5.0,-27.117,-48.608,2022.0,7.0,18.0,Meia Praia
53778044.0,2,2,2.0,-27.11869,-48.60899,2022.0,7.0,18.0,Meia Praia
7.066289381087391e+17,2,3,4.0,-27.14887,-48.57727,2022.0,10.0,31.0,Centro
47904218.0,2,2,2.0,-27.11703,-48.61121,2022.0,10.0,31.0,Centro
5.846840306149622e+17,2,2,6.0,-27.122,-48.608,2022.0,10.0,31.0,Ilhota
47809244.0,2,2,3.0,-27.14077,-48.5911,2022.0,10.0,31.0,Centro
40933854.0,1,2,4.0,-27.15548,-48.56761,2022.0,10.0,31.0,Centro
5.863290181836307e+17,2,3,4.0,-27.13561,-48.59991,2022.0,10.0,8.0,Meia Praia
47311467.0,1,2,2.0,-27.10197,-48.61667,2022.0,10.0,8.0,Meia Praia
29259545.0,1,1,1.0,-27.11772,-48.60825,2022.0,10.0,8.0,Meia Praia
21924943.0,3,3,4.0,-27.15397,-48.56912,2022.0,10.0,8.0,Meia Praia
40658129.0,1,3,3.0,-27.088,-48.616,2022.0,9.0,19.0,Meia Praia
47440042.0,1,3,8.0,-27.13749,-48.5947,2022.0,9.0,19.0,Centro
40933854.0,1,2,4.0,-27.15548,-48.56761,2022.0,9.0,19.0,Canto da Praia
7.435822934397051e+17,2,3,3.0,-27.12687,-48.60395,2022.0,12.0,5.0,Meia Praia
11239466.0,1,2,2.0,-27.13147,-48.59982,2022.0,12.0,5.0,Meia Praia
21924943.0,3,3,4.0,-27.15397,-48.56912,2022.0,12.0,5.0,Meia Praia
29339208.0,2,3,4.0,-27.13545,-48.59909,2022.0,11.0,21.0,Meia Praia
41350901.0,3,2,2.0,-27.09997,-48.6148,2022.0,11.0,21.0,Meia Praia
46896012.0,2,3,4.0,-27.13,-48.602,2022.0,11.0,21.0,Meia Praia
6.745668876386115e+17,2,3,3.0,-27.128,-48.604,2022.0,11.0,21.0,Meia Praia
40933854.0,1,2,4.0,-27.15548,-48.56761,2022.0,12.0,5.0,Meia Praia
46530405.0,2,3,3.0,-27.114,-48.61,2022.0,12.0,5.0,Centro
